RequestID|StartDate|EndDate|AgencyCode|AgencyName|AgencyDivision|TypeOfNoticeCode|TypeOfNoticeDescription|CategoryCode|CategoryDescription|ShortTitle|SelectionMethodCode|SelectionMethodDescription|SectionID|SectionName|SpecialCaseReasonCode|SpecialCaseReasonDescription|PIN|DueDate|AddressToRequest|ContactName|ContactPhone|Email|AddressToSubmit|ContractAmount|RequestedBy|PhoneRequested|ConfirmationNumber|ContactFax|AdditionalDescription|OtherInfo|VendorName|VendorAddress|Printout
20141119006|2014-11-25 00:00:00|2014-11-25 00:00:00|819|Health and Hospitals Corporation|Contract Services|1|Solicitation|5|Construction/Construction Services|INDEFINITE QUANTITY CONSTRUCTION CONTRACT - GC2, NOT TO EXCEED 6M|1|Competitive Sealed Bids|6|Procurement|||15-IQCC-GC2|2014-12-18 13:30:00|55 Water Street, 25th Floor, New York, NY 10041|Clifton Mc Laughlin|2124423658|mclaughc@nychhc.org|55 Water Street, 25th Floor, New York, NY 10041||someuser|5511234567|20141119006||NYCHHC Indefinite Quantity Construction Contract, General Construction 15-IQCC-GC-2, Not to Exceed $6,000,000 at Various Locations-CityWide.  Bid Documents Fee $30.00 (Company Check or Money Order) Payable to NYCHHC Non-refundable.   MANDATORY Pre-Bid Meetings are scheduled for Thursday, December 4 and Friday, December 5, 2014 at 10:00 AM, Rooms C and D, Concourse Level, 55 Water Street, New York, NY 10041.  Technical Questions must be submitted in writing by Email, no later than five (5) calendar days before Bid Opening to Clifton Mc Laughlin.  Requires Trade Licenses (Where Applicable). Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 24 percent and WBE 6 percent . These Goals Apply to any Bid Submitted of $100,000 or more. Bidders not complying with these Terms will have their bids declared Non-Responsive ||||INDEFINITE QUANTITY CONSTRUCTION CONTRACT - GC2, NOT TO EXCEED 6M - Competitive Sealed Bids - PIN# 15-IQCC-GC2 - Due 12-18-14 at 1:30 P.M.  NYCHHC Indefinite Quantity Construction Contract, General Construction 15-IQCC-GC-2, Not to Exceed $6,000,000 at Various Locations-CityWide.  Bid Documents Fee $30.00 (Company Check or Money Order) Payable to NYCHHC Non-refundable.   MANDATORY Pre-Bid Meetings are scheduled for Thursday, December 4 and Friday, December 5, 2014 at 10:00 AM, Rooms C and D, Concourse Level, 55 Water Street, New York, NY 10041.  Technical Questions must be submitted in writing by Email, no later than five (5) calendar days before Bid Opening to Clifton Mc Laughlin.  Requires Trade Licenses (Where Applicable). Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 24 percent and WBE 6 percent . These Goals Apply to any Bid Submitted of $100,000 or more. Bidders not complying with these Terms will have their bids declared Non-Responsive 
20141119007|2014-11-25 00:00:00|2014-11-25 00:00:00|819|Health and Hospitals Corporation|Contract Services|1|Solicitation|5|Construction/Construction Services|INDEFINITE QUANTITY CONSTRUCTION CONTRACT - GC3, NOT TO EXCEED 6M|1|Competitive Sealed Bids|6|Procurement|||15-IQCC-GC3|2014-12-18 13:30:00|55 Water Street, 25th Floor, New York, NY 10041|Clifton Mc Laughlin|2124423658|mclaughc@nychhc.org|55 Water Street, 25th Floor, New York, NY 10041||someuser|5511234567|20141119007||NYCHHC Indefinite Quantity Construction Contract, General Construction 15-IQCC-GC-3, Not to Exceed $6,000,000 at Various Locations-CityWide.  Bid Documents Fee $30.00 (Company Check or Money Order) Payable to NYCHHC Non-refundable. Bid is Due on or Before 1:30 PM. Opening at 2:45PM  MANDATORY Pre-Bid Meetings are scheduled for Thursday, December 4 and Friday, December 5, 2014 at 10:00 AM, Rooms C and D, Concourse Level, 55 Water Street, New York, NY 10041.  Technical Questions must be submitted in writing by Email, no later than five (5) calendar days before Bid Opening to Clifton Mc Laughlin.  Requires Trade Licenses (Where Applicable). Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 24 percent and WBE 6 percent . These Goals Apply to any Bid Submitted of $100,000 or more. Bidders not complying with these Terms will have their bids declared Non-Responsive ||||INDEFINITE QUANTITY CONSTRUCTION CONTRACT - GC3, NOT TO EXCEED 6M - Competitive Sealed Bids - PIN# 15-IQCC-GC3 - Due 12-18-14 at 1:30 P.M.  NYCHHC Indefinite Quantity Construction Contract, General Construction 15-IQCC-GC-3, Not to Exceed $6,000,000 at Various Locations-CityWide.  Bid Documents Fee $30.00 (Company Check or Money Order) Payable to NYCHHC Non-refundable. Bid is Due on or Before 1:30 PM. Opening at 2:45PM  MANDATORY Pre-Bid Meetings are scheduled for Thursday, December 4 and Friday, December 5, 2014 at 10:00 AM, Rooms C and D, Concourse Level, 55 Water Street, New York, NY 10041.  Technical Questions must be submitted in writing by Email, no later than five (5) calendar days before Bid Opening to Clifton Mc Laughlin.  Requires Trade Licenses (Where Applicable). Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 24 percent and WBE 6 percent . These Goals Apply to any Bid Submitted of $100,000 or more. Bidders not complying with these Terms will have their bids declared Non-Responsive 
20141014009|2014-10-20 00:00:00|2014-10-20 00:00:00|819|Health and Hospitals Corporation|Contract Services|1|Solicitation|2|Goods and Services|SERVICING EMERGENCY GENERATORS  AND  AUTO TRANSFER SWITCHES|1|Competitive Sealed Bids|6|Procurement|||GEN1014|2014-11-07 13:30:00|55 Water Street, 25th Floor, New York, NY 10041|Clifton Mc Laughlin|2124423658|mclaughc@nychhc.org|55 Water Street, 25th Floor, New York, NY 10041||someuser|5511234567|20141014009||New York City Health and Hospitals, Emergency Generators and Automatic Transfer Switches at Corporate Data Center at Jacobi Medical Center, 1400 Pelham Pkwy South, Bronx, NY and 55 Water Street, New York, NY.  Bid Documents Fee $20/Set Check or Money Order Payable to NYCHHC (Non-Refundable)  Due to Security Procedures at 55 Water St, NYC. A NYS ID is required for entering Building.  After Entering Building. Please come to the 25th Floor or call 212-442-3658 or 212-442-3680 for assistance.  Mandatory Pre-bid Meeting is scheduled for Wednesday, October 29, 2014 at 10:30 AM at Jacobi Medical Center, Bldg. #4, Data Center.   Technical questions must be submitted in writing by email, no later than five (5) Calendar days before Bid Opening.   Requires trade licenses (where applicable). Under article 15A of the State of New York, the following M/WBE goals apply to this contract MBE 15 percent AND WBE 5 percent. There goals apply to any bid submitted of $25,000 or more. Bidders not complying with these terms will have their bids declared non-responsive.||||SERVICING EMERGENCY GENERATORS  AND  AUTO TRANSFER SWITCHES - Competitive Sealed Bids - PIN# GEN1014 - Due 11-7-14 at 1:30 P.M.  New York City Health and Hospitals, Emergency Generators and Automatic Transfer Switches at Corporate Data Center at Jacobi Medical Center, 1400 Pelham Pkwy South, Bronx, NY and 55 Water Street, New York, NY.  Bid Documents Fee $20/Set Check or Money Order Payable to NYCHHC (Non-Refundable)  Due to Security Procedures at 55 Water St, NYC. A NYS ID is required for entering Building.  After Entering Building. Please come to the 25th Floor or call 212-442-3658 or 212-442-3680 for assistance.  Mandatory Pre-bid Meeting is scheduled for Wednesday, October 29, 2014 at 10:30 AM at Jacobi Medical Center, Bldg. #4, Data Center.   Technical questions must be submitted in writing by email, no later than five (5) Calendar days before Bid Opening.   Requires trade licenses (where applicable). Under article 15A of the State of New York, the following M/WBE goals apply to this contract MBE 15 percent AND WBE 5 percent. There goals apply to any bid submitted of $25,000 or more. Bidders not complying with these terms will have their bids declared non-responsive.
20141204005|2014-12-03 00:00:00|2014-12-03 00:00:00|819|Health and Hospitals Corporation|Enterprise IT Services|1|Solicitation|7|Services (other than human services)|BID EXTENSION: EPIC SERVICE DESK|23|Request for Proposals|6|Procurement|||002173|2014-12-12 17:00:00|55 Water Street, 24th Floor, New York, NY 10041|Hilary Miller|6466945543|hilary.miller@nychhc.org|55 Water Street, 24th Floor, New York, NY 10041||someuser|5511234567|20141204005||BID EXTENSION: CORRECTION: BID EXTENSION: The date to submit proposals is extended to Friday, December 12, 2014 at 5 PM (EST). Support multiple Epic Go lives with an Epic Service Desk. Proposers must demonstrate expertise and experience in providing similar support and services.  Technical questions regarding this proposal are to be directed to Hilary Miller  646-694-5543 or email Hilary.Miller@nychhc.org no later than ten (10) business days before proposal due date. ||||BID EXTENSION: EPIC SERVICE DESK - Request for Proposals - PIN# 002173 - Due 12-12-14 at 5:00 P.M.  BID EXTENSION: CORRECTION: BID EXTENSION: The date to submit proposals is extended to Friday, December 12, 2014 at 5 PM (EST). Support multiple Epic Go lives with an Epic Service Desk. Proposers must demonstrate expertise and experience in providing similar support and services.  Technical questions regarding this proposal are to be directed to Hilary Miller  646-694-5543 or email Hilary.Miller@nychhc.org no later than ten (10) business days before proposal due date. 
20141014011|2014-10-21 00:00:00|2014-10-21 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|7|Services (other than human services)|24 HOUR TOLL FREE CONFIDENTIAL COMPLIANCE REPORTING TELEPHONE HOTLINE, WEB BASED REPORTING  AND  CASE MGMT SYSTEM SERVICES|1|Competitive Sealed Bids|6|Procurement|||034-0024|2014-11-14 10:00:00|160 Water Street, 13th Floor,  New York, NY 10038|James Saunders|6464585663|james.saunders@nychhc.org|160 Water Street, 13th Floor,  New York, NY 10038||someuser|5511234567|20141014011||||||24 HOUR TOLL FREE CONFIDENTIAL COMPLIANCE REPORTING TELEPHONE HOTLINE, WEB BASED REPORTING  AND  CASE MGMT SYSTEM SERVICES - Competitive Sealed Bids - PIN# 034-0024 - Due 11-14-14 at 10:00 A.M.
20141120002|2014-11-24 00:00:00|2014-11-24 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|6|Human Services/Client Services|BACKUP DIAGNOSTICS SERVICES FOR SEA VIEW HOSPITAL |1|Competitive Sealed Bids|6|Procurement|||034-0028|2014-12-15 14:00:00|160 WATER  STREET, 13TH FlOOR, NEW YORK, NY 10038|Jeannette Torres|2124423867|jeannette.torres@nychhc.org|160 WATER  STREET, 13TH FlOOR, NEW YORK, NY 10038||someuser|5511234567|20141120002|2124423872|Mandatory Pre-bidders Conference will be held on:  December 5, 2014 at 10:00 AM at Sea View Hospital, 460 Brielle Avenue, Staten Island, NY 11314, in the Mr. James Roberts Conference Room at the Robitzeck BLDG – 1st Floor ||||BACKUP DIAGNOSTICS SERVICES FOR SEA VIEW HOSPITAL  - Competitive Sealed Bids - PIN# 034-0028 - Due 12-15-14 at 2:00 P.M.  Mandatory Pre-bidders Conference will be held on:  December 5, 2014 at 10:00 AM at Sea View Hospital, 460 Brielle Avenue, Staten Island, NY 11314, in the Mr. James Roberts Conference Room at the Robitzeck BLDG – 1st Floor 
20141024010|2014-10-24 00:00:00|2014-10-24 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|6|Human Services/Client Services|CORRECTION: CLEANING SERVICES FOR (IMSAL) FOR JACOBI MEDICAL CENTER|1|Competitive Sealed Bids|6|Procurement|||034-0021|2014-11-06 10:00:00|160 Water Street, 13th Floor,  New York, NY 10038|Benny Turner|7189756517|benny.turner@nychhc.org|160 Water Street, 13th Floor,  New York, NY 10038||someuser|5511234567|20141024010||AMENDMENT C- 2ND WALK THROUGH SCHEDULE FOR FRIDAY OCTOBER 31, 2014 10:00 AM at Jacobi Medical Center - Institute for Medical  and  Advanced Learning (IMSAL) 1900 Pelham Parkway South- Building #4 - 2nd Floor - Room 200, Bronx, NY 10461||||CORRECTION: CLEANING SERVICES FOR (IMSAL) FOR JACOBI MEDICAL CENTER - Competitive Sealed Bids - PIN# 034-0021 - Due 11-6-14 at 10:00 A.M.  AMENDMENT C- 2ND WALK THROUGH SCHEDULE FOR FRIDAY OCTOBER 31, 2014 10:00 AM at Jacobi Medical Center - Institute for Medical  and  Advanced Learning (IMSAL) 1900 Pelham Parkway South- Building #4 - 2nd Floor - Room 200, Bronx, NY 10461
20141212003|2014-12-12 00:00:00|2014-12-12 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|1|Goods|CORRECTION: CLINICAL LABORATORY SUPPLIES |1|Competitive Sealed Bids|6|Procurement|||034-0030|2015-01-05 14:30:00|160 Water Street - 13th Floor, New York, N.Y. 10038|JEANNETTE TORRES|2124423867|jeannette.torres@nychhc.org|160 Water Street - 13th Floor, New York, N.Y. 10038||someuser|5511234567|20141212003|2124423872|CORRECTION: THE BID OPENING DATE HAS BEEN AMENDED TO TUESDAY JANUARY 6, 2015 AT 10:00 AM.||||CORRECTION: CLINICAL LABORATORY SUPPLIES  - Competitive Sealed Bids - PIN# 034-0030 - Due 1-5-15 at 2:30 P.M.  CORRECTION: THE BID OPENING DATE HAS BEEN AMENDED TO TUESDAY JANUARY 6, 2015 AT 10:00 AM.
20141208012|2014-12-08 00:00:00|2014-12-08 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|4|Construction Related Services|CORRECTION: SUPPLY  AND  INSTALL PERFORATED VINYL WINDOW FILM ON 90 PANELS OF GLASS ON PEDIATRIC. ED WAITING AREA.|1|Competitive Sealed Bids|6|Procurement|||034-0029|2015-01-05 10:00:00|160 Water Street 13th floor, New York, NY 10038|Hal Schneider or Rocco Sapone|7183342031|schneidh1@nychhc.org|160 Water Street 13th floor, New York, NY 10038||someuser|5511234567|20141208012||CORRECTION: There will be a mandatory walk-through/Site visit held on December 9, 2014 at 11 am.  Contact persons are Hal Schneider and/or Rocco Sapone and you can contact them at 718-334-2031 schneidh1@nychhc.org or saponero@nychhc.org||||CORRECTION: SUPPLY  AND  INSTALL PERFORATED VINYL WINDOW FILM ON 90 PANELS OF GLASS ON PEDIATRIC. ED WAITING AREA. - Competitive Sealed Bids - PIN# 034-0029 - Due 1-5-15 at 10:00 A.M.  CORRECTION: There will be a mandatory walk-through/Site visit held on December 9, 2014 at 11 am.  Contact persons are Hal Schneider and/or Rocco Sapone and you can contact them at 718-334-2031 schneidh1@nychhc.org or saponero@nychhc.org
20141010001|2014-10-20 00:00:00|2014-10-20 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|1|Goods|FREELITE  KAPPA  AND  LAMDA  AND  BNII|1|Competitive Sealed Bids|6|Procurement|||034-0023|2014-10-27 10:00:00|160 Water Street, 13th Floor, New York, NY 10038|Jeannette Torres|2124423867|jeannettte.torres@nychhc.org|160 Water Street, 13th Floor, New York, NY 10038||someuser|5511234567|20141010001|2124423872|||||FREELITE  KAPPA  AND  LAMDA  AND  BNII - Competitive Sealed Bids - PIN# 034-0023 - Due 10-27-14 at 10:00 A.M.
20141117008|2014-11-18 00:00:00|2014-11-18 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|6|Human Services/Client Services|MEDICAL NECESSITY MANAGEMENT SERVICES |23|Request for Proposals|6|Procurement|||DCN#2177|2014-12-19 10:00:00|160 Water Street, 7th Floor, New York, NY |Robert Sargenti|6464583418|robert.sargenti@nychhc.org|160 Water Street, 7th Floor, New York, NY ||someuser|5511234567|20141117008|6464583434|||||MEDICAL NECESSITY MANAGEMENT SERVICES  - Request for Proposals - PIN# DCN#2177 - Due 12-19-14 at 10:00 A.M.
20141015022|2014-10-22 00:00:00|2014-10-22 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|2|Goods and Services|MONTHLY RENTAL OF 6 STAND BY GENERATORS TO BE PLACED IN STRATEGIC LOCATIONS AROUND THE COLER CAMPUS. |1|Competitive Sealed Bids|6|Procurement|||034-0025|2014-11-17 10:00:00|160 Water Street, 13th Floor, New York, NY 10038|Andrew Mongiardo|2128486314|andrew.mongiardo@nychhc.org|160 Water Street, 13th Floor, New York, NY, 10038||someuser|5511234567|20141015022|||There will be a mandatory walk thru. The mandatory walk thru will take place at Coler Rehab and Nursing Center, 900 Main St., Roosevelt Island, NY 10044...Wednesday, October 29th, location B bldg. 2nd floor Executive Conference Room, 10:30am. Please note, only the vendors that will attend the walk thru can bid on this project.|||MONTHLY RENTAL OF 6 STAND BY GENERATORS TO BE PLACED IN STRATEGIC LOCATIONS AROUND THE COLER CAMPUS.  - Competitive Sealed Bids - PIN# 034-0025 - Due 11-17-14 at 10:00 A.M. There will be a mandatory walk thru. The mandatory walk thru will take place at Coler Rehab and Nursing Center, 900 Main St., Roosevelt Island, NY 10044...Wednesday, October 29th, location B bldg. 2nd floor Executive Conference Room, 10:30am. Please note, only the vendors that will attend the walk thru can bid on this project.
20141007013|2014-10-10 00:00:00|2014-10-10 00:00:00|819|Health and Hospitals Corporation|Materials Management|1|Solicitation|7|Services (other than human services)|PARKING GARAGE SPACE|1|Competitive Sealed Bids|6|Procurement|||034-0022|2014-10-24 10:00:00|160 WATER STREET- 13TH FLR , NEW YORK, NY 10038| JEANNETTE TORRES|2124423867|jeannette.torres@nychhc.org|160 WATER STREET- 13TH FLR , NEW YORK, NY 10038||someuser|5511234567|20141007013|2124423872|||||PARKING GARAGE SPACE - Competitive Sealed Bids - PIN# 034-0022 - Due 10-24-14 at 10:00 A.M.
